sample_id,ipq_value,char_count,word_count,bullet_points,has_description,num_count,uppercase_words,avg_word_length,is_food,is_beverage,is_grocery,is_health,is_personal_care,is_household,ipq_unit,item_name,image_filename,price,log_price,price_per_unit
84880,36.0,972,145,0,1,6,0,5.703448275862069,1,1,0,0,0,1,Count,"The Republic of Tea Downton Abbey® Bates' Brambleberry Tea, 36 Tea Bags",81c8yiEwKmL.jpg,24.92,3.255014871484074,0.6922222222222223
94528,72.0,1015,162,5,0,10,7,5.265432098765432,0,1,1,0,0,0,count,"Green Mountain Coffee Roasters Brown Sugar Crumble Keurig Single-Serve K-Cup pods, Medium Roast Coffee, 72 Count",81qVkfJDnzL.jpg,9.98,2.3960754360813845,0.13861111111111113
211324,64.8,1748,278,5,1,11,15,5.287769784172662,0,1,0,1,0,0,Fl Oz,"Promise Tea Single Serve Liquid Tea Concentrate Pods by Java House, Peel and Pour (Pack of 12, Hibiscus)",81Lj5W3MDUL.jpg,14.99,2.771963526845863,0.23132716049382718
71658,28.0,225,38,1,0,10,0,4.921052631578948,1,0,1,1,0,0,Ounce,"Chocolove Bites Salted Caramel in 55% Dark Chocolate Pouch, Non-GMO, 3.5 Oz (Pack of 8)",717puOzLwrL.jpg,57.99,4.077367938014984,2.0710714285714285
98913,25.3,164,27,1,0,3,0,5.074074074074074,0,1,0,1,0,0,Fl Oz,"Icelandic Glacial Natural Spring Water, 750 oz",71fDzLqbhQL.jpg,4.35,1.6770965609079151,0.1719367588932806
25455,96.0,868,130,0,1,6,0,5.676923076923077,1,1,1,1,0,0,Count,Quaker Chewy Chocolate Chip Granola Bar (Case of 96),3140DJ3xuBL.jpg,5.529999999999999,1.8764069432883397,0.05760416666666666
74311,1.0,3527,571,5,1,12,25,5.176882661996498,1,0,1,1,1,1,Ounce,"Gourmet Cinnamon Swirl Popcorn by Its Delish, 5 lbs Bulk Bag, – Festive Caramel Air Popped Sweet Crunchy Popcorn with White glaze Corn Snack, Parties – Gluten Free, Vegan, Kosher",91Vw5QccqIL.jpg,59.99,4.110709916308365,59.99
89255,6.0,163,26,0,1,5,0,5.269230769230769,0,1,1,1,0,0,Count,"Celestial Seasonings Tea Caffeine Free Herbal Tea, Red Zinger 20 ea ( Packs of 6)",71x5J+lM0ZL.jpg,35.99,3.610647605844363,5.998333333333334
42236,169.2,128,22,0,0,5,0,4.818181818181818,0,0,0,1,0,0,Fl Oz,"Amy's Organic Fat Free Alphabet Soup, 14.1-Ounce Cans (Pack of 12) ( Value Bulk Multi-pack)",61rawhT1wIL.jpg,52.68,3.9830404926634264,0.31134751773049646
110447,39.0,2484,418,5,1,10,18,4.942583732057416,1,0,1,1,0,1,Ounce,"Aromasong Coarse Sea Salt for Grinder Refill - Bulk 2.43 Lb. Dead Sea Salt in Resealable Bag - Pure & Natural Sun Dried, Unrefined, Gluten Free, For Daily Cooking & Pickling Salt",81clalKyxeL.jpg,14.97,2.770711962226921,0.38384615384615384
73857,14.4,1670,283,5,0,16,1,4.901060070671378,1,1,1,1,0,1,Ounce,"That's It Apple + Blueberry Fruit Bar, No Sugar Added, Non GMO, 1.2 Ounce (Pack Of 12)",71U7b6zH5CL.jpg,27.195,3.3391446572591454,1.8885416666666666
21098,8.0,2529,415,5,1,21,1,5.093975903614457,0,1,1,1,0,1,Ounce,"Kiwi Jalapeno Yerba Mate Tea (Loose) (8 oz, ZIN: 570833)",81YKc2A3hhL.jpg,26.14,3.301008654406723,3.2675
283063,6.72,1856,298,5,0,12,10,5.228187919463087,0,1,0,1,1,1,ounce,"Davidson's Organics, Caramel Peach with Coconut, 8-count Tea Bags, Pack of 12",61MoEF+g9tL.jpg,26.08,3.298795448044074,3.880952380952381
229177,256.0,1242,189,6,0,14,1,5.571428571428571,1,1,1,1,1,1,Fl Oz,"Iberia All Natural Distilled White Vinegar, 1 Gallon - 5% Acidity (Pack of 2)",816sqZ98vfL.jpg,30.35,3.4452142670789296,0.1185546875
83105,4.87,1644,265,5,1,20,12,5.203773584905661,1,1,1,1,0,1,Ounce,"Zellie's | 100% Xylitol Sugar Free Cinnamon Breath Mints | Non-GMO, Low-Calorie, Gluten Free, Vegan & Kosher Mints (250 Count - Pack of 1)",61a--HqeOAL.jpg,14.99,2.771963526845863,3.078028747433265
158270,24.0,592,90,3,1,7,0,5.5777777777777775,1,0,1,1,0,0,Ounce,"Badia Complete Seasoning, Sazon Completa (Pack of 2 - 12oz Containers)",615aWs0aGHL.jpg,7.49,2.138889000323256,0.3120833333333333
18724,16.0,2465,407,5,1,22,1,5.056511056511057,0,1,1,1,0,1,Ounce,"Ginseng Yerba Mate Tea (Loose) (8 oz, ZIN: 552112) - 2 Pack",81vDQ4tNngL.jpg,50.19,3.935544200469492,3.136875
134737,6.0,1311,206,5,1,11,0,5.364077669902913,1,0,1,1,0,0,Ounce,Carolina Reaper Peanuts - Medium,71JK6VCylqL.jpg,7.99,2.196112848483529,1.3316666666666668
126855,2.82,1335,227,5,1,14,16,4.881057268722467,1,1,0,1,0,1,Ounce,"Tea Forte White Ginger Pear Premium Organic Loose Leaf Caffeinated White Tea Blend Canister, Makes 35-50 Cups, Tea Gifts for Mother's Day",71FBa7pBDaL.jpg,35.82,3.6060411758049318,12.702127659574469
165681,12.0,485,84,5,0,10,0,4.773809523809524,0,0,0,0,0,0,Fl Oz,"Vlasic Deli Style Hot Jalapeno Pepper Slices, Keto Friendly, 12 FL OZ",81bSNVAYK5L.jpg,10.0,2.3978952727983707,0.8333333333333334
246291,25.0,477,76,5,0,9,0,5.276315789473684,0,1,0,1,0,1,Count,Julius Meinl Organic Herbal Symphony Tea 25ct - Plastic Free Packaging & Biodegradeable Filters,61yQvHDZmgL.jpg,11.99,2.5641798306825083,0.4796
39651,45.0,630,100,5,0,14,0,5.3,0,0,0,0,0,0,Count,"Spearmint Wrigley's Gum (3 Pack of 15 Stick Pack), 45 Count",81cjamrgD+L.jpg,11.38,2.5160822672564502,0.2528888888888889
53176,5.0,530,79,5,1,9,0,5.708860759493671,0,0,0,0,0,1,Ounce,"Barkworthies Little Barkers Gullet Bites, 5-Ounce Pack",71ETLAdxsKL.jpg,12.99,2.63834278867739,2.598
286008,36.0,206,35,3,0,7,0,4.885714285714286,1,0,0,0,0,0,Ounce,"Miss Leone's Stuffed Queen Olives, Bleu Cheese, 12-Ounce Jars (Pack of 3)",61mB2g0ZpHL.jpg,37.17,3.6420498667571386,1.0325
1802,150.0,2428,404,5,1,20,1,5.00990099009901,0,1,1,1,0,1,Count,"Pistachio Lime Pu-erh Tea (50 tea bags, ZIN: 541778) - 3 Pack",81-PLMtFXuL.jpg,20.68,3.0763901765714454,0.13786666666666667
61099,3.5274,3043,435,5,1,16,20,5.995402298850575,1,1,1,1,0,1,Ounce,"Organic Olive Leaf Extract Capsules, PowerUp Pearls by OLIVIE, Hydroxytyrosol Supplement, Antioxidant Polyphenols, Immune & Brain Support, 100g",813u6noHJCL.jpg,25.0,3.258096538021482,7.087373136020865
114803,48.0,601,98,5,1,11,3,5.13265306122449,0,0,1,1,0,0,Ounce,Organic Khorasan Wheat Berries - 3lbs,71o9lQl6gYL.jpg,17.99,2.9439125248241944,0.37479166666666663
15816,21.12,2081,339,5,1,21,1,5.1386430678466075,1,1,1,0,0,1,Ounce,Shan Pav Bhaji Recipe and Seasoning Mix 3.25 oz (100g) - Spice Powder for Mashed Stir Fried Vegetable - Suitable for Vegetarians - Airtight Bag in a Box (Pack of 6),71hlI0XY+nL.jpg,5.99,1.944480556245719,0.28361742424242425
68397,29.25,919,153,5,0,11,0,5.006535947712418,1,1,0,0,0,0,Ounce,Entenmann's Little Bites Fudge Brownie Mini Muffins | 3 pack (15 pouches total),81-XuitOa5L.jpg,5.49,1.8702625307159986,0.18769230769230769
247989,2.0,404,66,3,0,9,0,5.121212121212121,1,0,0,0,0,0,Fl Oz,LorAnn 4-pack Assorted Liquid Gel Food Color,41lg7thxkWL.jpg,9.45,2.34660197841082,4.725
26703,288.0,511,87,3,0,8,0,4.873563218390805,0,1,0,1,0,0,Ounce,"StarKist Solid White Tuna (packed In Water), 12-Ounce Cans (Pack of 24)",51Radw2aDTL.jpg,3.99,1.6074359097634274,0.013854166666666667
258964,64.0,381,64,4,0,12,4,4.953125,0,1,1,0,0,0,Fl Oz,"Tea Zone J1097 64 fl.oz Hibiscus Jamaica Syrup for Tea, Coffee, Sweets, Desserts Blending",51Hnnv2KlHL.jpg,22.06,3.138099514840913,0.3446875
215609,6.5,128,20,1,0,2,0,5.4,1,0,0,0,0,0,Ounce,Smartfood Cheetos Popcorn - Flamin' Hot,61pnezc3MbL.jpg,4.335,1.6742888847537167,0.666923076923077
109064,32.0,2883,467,5,1,18,32,5.173447537473233,1,0,1,1,0,1,Ounce,"NUT CRAVINGS - Raw Walnuts In Shell, Whole, (32oz - 2 LB) Packed Fresh in Resealable Bag - Nut Snack - Healthy Protein Food, All Natural, Keto, Vegan, Kosher Ideal for Trail Mixed Nuts",81L46npHOQL.jpg,16.97,2.8887037007954675,0.5303125
205703,1.0,282,44,5,1,8,3,5.409090909090909,1,0,1,1,0,0,Count,"SAUCE,SF DIP,FMS CLUCKIN",61cM17BU7hL.jpg,3.98,1.6054298910365616,3.98
31508,20.5,848,139,8,0,15,0,5.100719424460432,1,0,1,0,0,0,Ounce,Kraft Easy Mac Original Flavor Macaroni and Cheese (10 Microwavable Cups),61fzXgmGnOL.jpg,9.98,2.3960754360813845,0.48682926829268297
149769,3.5,3651,556,5,1,9,6,5.566546762589928,1,0,1,1,0,0,Ounce,TruColor Natural Color Special Sanding Sugar (Medium Crystals) - 3.5 Ounce Yellow,51nLjUGdgLL.jpg,11.39,2.516889695641051,3.2542857142857144
91221,60.0,112,18,0,0,4,0,5.222222222222222,0,1,1,0,0,0,Count,"Celestial Seasonings Herbal Tea, Country Peach Passion, 20 Count (Pack of 3)",813UbnXJ5TL.jpg,4.09,1.6272778305624314,0.06816666666666667
60626,5.6,342,57,4,1,8,6,5.0,1,0,1,0,0,0,Ounce,"THE GOOD CRISP COMPANY Spicy Jalapeno Potato Crisps, 5.6 OZ",71oNo4OjMAL.jpg,3.89,1.5871923034867808,0.6946428571428572
293628,72.0,451,70,3,1,5,1,5.442857142857143,1,1,1,1,0,0,Count,Numi Teas Tea Grn Temple Heaven Gnpwdr,71Ry1mE5TvL.jpg,5.99,1.944480556245719,0.08319444444444445
181496,5.0,699,109,3,1,6,4,5.412844036697248,0,0,1,1,0,0,Fl Oz,"O BROTHERS Organic Hot Sauce Chipotle Habanero, 5 FZ",71C9QMe4H5L.jpg,13.285,2.6592100356827366,2.657
140187,12.0,371,60,1,0,3,0,5.183333333333334,0,0,0,0,0,1,Fl Oz,Thayers Witch Hazel Cucumber Face Toner. 12 Fluid Ounce Alcohol-Free Facial Mist with Aloe Vera Formula. Skin Care Essentials,71dSAtAM5YL.jpg,12.49,2.6019486702196644,1.0408333333333333
121452,1.0,2113,345,6,1,11,5,5.12463768115942,0,1,0,1,1,0,Count,"Luster Dust - Soft Green (4g 1x Jar) | Edible Vegan Dust & Paint for Cake Decorating, Ice Cream, Desserts, Cocktails and Beverages by Bakell",61UOouXdy9L.jpg,9.98,2.3960754360813845,9.98
127044,72.0,303,52,4,0,8,0,4.826923076923077,0,1,1,1,0,0,ounce,"Lindsay Naturals Large Pitted Ripe Black Olives, 6 oz (Pack of 12)",61cD1OA5sjL.jpg,3.29,1.4562867329399256,0.04569444444444445
172154,8.07,987,151,5,0,16,0,5.5364238410596025,1,0,1,1,0,1,Ounce,"Orville Redenbacher's Naturals Microwave Popcorn, Classic Butter & Sea Salt Light Flavor, 2.69 oz., 3-Count",71H7cDfTvyL.jpg,6.17,1.969905654611529,0.7645600991325898
63531,10.0,1493,226,5,1,10,1,5.606194690265487,1,0,0,1,0,0,Fl Oz,"Stockin's Apiaries Raw Orange Blossom Honey, Unheated, Unfiltered, & Nutritious, 10 Oz.",71HI+zIAo8L.jpg,23.0,3.1780538303479458,2.3
192034,25.3605,99,18,0,0,3,2,4.5,0,0,0,1,0,0,Fl Oz,"CROWN MAPLE Organic Medium Amber Grade A Maple Syrup, 750 ML",71UTS5kp1iL.jpg,28.445,3.3825241163965343,1.121626150903965
149644,256.0,956,145,5,0,8,18,5.593103448275862,1,0,1,1,0,0,Ounce,"Organic Mixed Berries, 16 Pounds — Non-GMO Dried Blueberries, Cranberries, and Tart Cherries, Kosher, Lightly Sweetened, Unsulfured, Bulk",81z1UbnoGHL.jpg,195.7,5.281679725395013,0.764453125
3525,2.1,87,15,0,0,5,0,4.8,0,0,0,0,0,0,Ounce,"Smuckers Breakfast Syrup, 2.1 Ounce -- 100 per case.",91zsY-WZ-GL.jpg,49.99,3.9316295350670645,23.804761904761904
107052,6.0,530,89,5,0,13,11,4.955056179775281,1,0,0,0,0,0,Count,"Progresso Toppers, Chicken Noodle Soup, 12.2 ounces (Pack of 6)",81JVUzAEnsL.jpg,3.085,1.4073217283119661,0.5141666666666667
117422,36.0,555,104,6,0,17,0,4.336538461538462,1,0,0,0,0,0,Ounce,"Moon Pie -Mini's 3 Boxes of - Banana - 6 pie's per box, 3 Boxes 18 pies total",71KGvMyCmEL.jpg,13.88,2.700018029404946,0.3855555555555556
160583,500.0,628,108,0,1,9,1,4.814814814814815,1,1,1,0,0,0,Count,"Mrs Dash Low Pepper No Garlic Seasoning Packet, 0.02 Ounce -- 500 per case.",41E2xbCuk5L.jpg,67.23,4.222884350827332,0.13446
87549,122.0,794,131,5,0,15,0,5.061068702290076,1,0,0,0,0,0,Ounce,"Campbell's Chunky Soup, Pub-Style Chicken Pot Pie Soup, 15.25 Ounce Microwavable Bowl (Case Of 8)",81iN8Zsi5oL.jpg,6.67,2.0373166153791646,0.054672131147540985
189152,1.7,259,45,3,0,7,1,4.7555555555555555,0,0,1,0,0,0,Ounce,"JFC Seto Fumi Furikake Rice Seasoning, 1.7 oz",71RbGuaHJeL.jpg,7.619999999999999,2.1540850846756014,4.482352941176471
257549,4.0,70,13,0,0,3,2,4.384615384615385,0,0,1,0,0,0,Ounce,"FRONT PORCH Sea Salt Pecans, 113 GR",71ZzTIZPWfL.jpg,50.675,3.944974105567832,12.66875
188363,160.0,2611,433,5,1,13,15,5.030023094688222,1,0,1,1,0,0,Ounce,"Food to Live Organic Super Sweet Corn, 10 Pounds - Freeze-Dried Kernels, Non-GMO, Kosher, Healthy Snack, Bulk, Grown in the USA",81NjaY2QxvL.jpg,303.56,5.718868112074242,1.89725
111268,112.0,330,65,4,0,13,0,4.076923076923077,0,0,1,0,0,0,Fl Oz,"Kadoya Pure Sesame Oil, 56 Fl Oz (Pack of 2)",81r87CTJ+3L.jpg,33.745000000000005,3.5480356767662906,0.3012946428571429
226540,30.0,972,145,5,0,9,19,5.703448275862069,1,0,1,1,1,0,Count,"Purely Elizabeth, Dark Chocolate Chunk, Superfood Oatmeal Multipack Value Pack (30 Packets), Prebiotic Fiber, Gluten-Free",71O5CfqTNSL.jpg,60.73,4.122770036405805,2.0243333333333333
78098,9.0,661,105,5,0,9,1,5.295238095238095,1,0,1,1,0,0,Ounce,"Annie's Homegrown Organic Cheddar Snack Mix, Bunnies Cheddar, 9 Oz",81qs6cmdCTL.jpg,6.79,2.052840859882657,0.7544444444444445
220098,6.0,166,28,1,0,8,0,4.928571428571429,0,0,1,0,0,0,Ounce,"Spice Hunter Greek Seasoning Blend, 1.00 Ounce (Pack of 6)",712Wy+wjp4L.jpg,9.73,2.373043556642607,1.6216666666666668
285310,5.5,412,68,5,0,9,2,5.0588235294117645,0,0,0,1,0,0,Ounce,"Annie Chun's Hot & Sour Soup Noodle Bowl, 5.5 oz",91f6PBA47ML.jpg,26.92,3.329343277894172,4.8945454545454545
224202,1.0,947,160,5,0,9,0,4.91875,1,0,1,1,0,0,Ounce,Carroll Shelby's Original Texas Brand Ancho & Jalapeño Taco Seasoning – Bold Blend of Medium Heat and Flavor for Tacos and Meats (Pack of 1),81rvu7elDoL.jpg,3.0,1.3862943611198906,3.0
231671,72.0,518,87,5,0,9,1,4.954022988505747,0,0,1,0,0,0,Fl Oz,"Cholula Smoky Chipotle Salsa, 12 oz (Pack of 6)",813ODhDPZ1L.jpg,6.55,2.0215475632609334,0.09097222222222222
190352,7.0,342,55,3,0,7,0,5.218181818181818,1,0,0,0,0,0,Ounce,"Smartfood Cheddar & Caramel Mix Popcorn, 7 Oz",81yEVPXAAUL.jpg,5.19,1.8229350866965048,0.7414285714285714
288200,43.2,256,45,2,1,9,0,4.688888888888889,1,0,0,0,0,1,ounce,"Sour Patch Extreme Soft & Chewy Candy, 1.8-Ounce Bags (Pack of 24)",51ffyGVG4EL.jpg,24.01,3.219275744889528,0.555787037037037
234047,3.0,2381,385,4,1,12,10,5.184415584415585,1,1,1,1,0,1,Ounce,"Drybox Pear Chips 3 Pack Thin Sliced Sweet with No Sugar Added | Non GMO, Unpeeled, With the Rind | Gluten Free Kosher Hallal Vegan Keto and Paleo Friendly Snack | 1.2 oz per pack, 3 Pack",713WJrAN8zL.jpg,19.99,3.0440461338325417,6.663333333333333
161120,12.0,88,19,0,0,5,0,3.6315789473684212,0,0,0,0,0,0,Count,5 Gum React Mint - 10 per pack -- 12 packs per case.,71dxDhVjbZL.jpg,233.43,5.457157035861426,19.4525
43176,2.0,946,154,5,1,11,5,5.142857142857143,0,1,0,1,0,1,Count,"Traditional Medicinals Organic Echinacea Plus with Spearmint Herbal Tea, Promotes Immune Function, (Pack of 1) - 16 Tea Bags",817xdpZNExL.jpg,6.49,2.0135687975291283,3.245
125335,608.4,670,102,5,0,16,0,5.568627450980392,0,1,0,1,0,0,Fl Oz,"Essentia Water, Water Super Hydrating 9.5 Ph, 50.7 Fl Oz (Pack of 12)",81JX52gGELL.jpg,2.875,1.3545456628053103,0.004725509533201841
76534,26.0,873,137,5,1,19,2,5.372262773722627,1,0,1,1,0,0,Ounce,"XL REFILL Marshalls Creek Spices Roast Beef Seasoning, 26 Ounce …",81IJOdVG+uL.jpg,19.99,3.0440461338325417,0.7688461538461537
38772,1.0,78,13,0,0,4,5,5.0,0,0,0,0,0,0,Count,"ANNIES HOMEGROWN CRACKER CHDR BUNNY, 7.5 OZ",518LxgT7QdL.jpg,6.6,2.028148247292285,6.6
138581,36.0,244,42,4,0,8,0,4.809523809523809,1,0,1,1,0,0,ounce,"Lake Champlain Chocolates 12 Pack Bar, Chocolate Almonds and Sea Salt, 3 Ounce",71wIFv3yPsL.jpg,80.49,4.400480313332128,2.2358333333333333
23678,144.0,784,141,5,0,11,10,4.560283687943262,0,1,1,0,0,0,Fl Oz,"Canada Dry Bold Ginger Ale, 12 Fluid Ounce Cans, Pack of 12",91CU3zPMMYS.jpg,19.1,3.0007198150650303,0.1326388888888889
226582,1.0,1953,320,5,1,9,3,5.103125,1,0,1,0,0,1,Count,"Easter Snack Assortment Gift Basket- Chocolate Easter Eggs, Candy and Nuts Gift Tin- Gourmet Treat Variety Present– Best Gift Idea for Men, Women, Kids, Family- Bonnie and Pop",81SczPi4lGL.jpg,32.99,3.5260663637080247,32.99
231808,18.0,1260,207,3,1,8,0,5.086956521739131,1,1,1,1,0,1,Ounce,"Trader Joe's Chips And Snack - All Flavors (Chili & Lime - 9 Oz, 2 Pack)",71BhwrXUB0L.jpg,14.7,2.7536607123542622,0.8166666666666667
288582,12.9,496,84,5,0,9,0,4.904761904761905,1,0,1,1,0,0,Fl Oz,"Roland Foods Balsamic Glaze, Pomegranate, 12.9 Ounce",71+m4TPjhSS.jpg,21.05,3.093312601892855,1.6317829457364341
181970,24.0,167,24,1,0,3,0,5.958333333333333,0,1,0,0,0,0,Count,Dunkin Donuts Hazelnut Flavored Coffee K-Cups For Keurig K Cup Brewers (24 Count),61HMRjAImXL.jpg,17.47,2.9161477942111484,0.7279166666666667
291061,24.0,599,93,1,1,8,2,5.440860215053763,1,0,0,0,0,0,Ounce,Sahale Snacks Valdosta Blend ( 6x4 OZ),71-Mxq2gYHL.jpg,29.275,3.410322289439156,1.2197916666666666
235261,2.0,1186,160,5,1,8,5,6.4125,1,1,0,1,1,0,Ounce,"Amoretti - Acai Type Extract Water Soluble 2 oz - Highly Concentrated & Perfect For Pastry, Savory, Brewing, and more, Preservative Free, Vegan, Kosher Pareve, Keto Friendly",518M4Dm8+gL.jpg,30.37,3.445852022202587,15.185
69678,96.0,1124,178,5,1,13,0,5.314606741573034,1,0,0,0,0,1,Ounce,"Hard Candy Party Mix | 6 Pound Bulk Bag | Mint, Cinnamon, Butterscotch, Fruit Flavors | Individually Wrapped - Approx. 450 Count",91h6IAC6GYL.jpg,28.99,3.4008639927609177,0.30197916666666663
83612,384.0,495,73,0,1,6,1,5.780821917808219,0,1,1,1,0,0,Fl Oz,"Xyience Energy Cherry Lime Energy Drink, 16 Ounce (24 Cans)",81-I6RFpcFL.jpg,10.36,2.4300984132930052,0.026979166666666665
42007,14.0,98,16,0,0,3,0,5.125,0,0,0,0,0,0,Fl Oz,"Barbara's Bakery, Cereal Morning Oat Crunch Original, 14 Ounce",91E2c9kOaTL.jpg,9.43,2.344686269012681,0.6735714285714286
47518,1.0,1550,251,5,0,10,18,5.175298804780876,1,0,1,1,0,1,Count,"SOL SIMPLE Regenerative Organic Certified, Dried Banana | 6oz Snack Pack | One Ingredient | Vegan | Non-GMO | No Added Sugar | Dried Fruit No Sugar",71U8yCXVRbL.jpg,9.19,2.321406847234633,9.19
176560,204.0,263,48,5,0,10,0,4.479166666666667,0,1,0,1,0,0,Fl Oz,"Colavita Aged Red Wine Vinegar, 17 Ounce (Pack of 12)",71lrOGkXkZL.jpg,5.775,1.9132393667657646,0.028308823529411765
197370,44.0,99,16,0,0,3,0,5.1875,0,1,0,0,0,0,Fl Oz,"Clearly Canadian Sparkling Flavored Water (Wild Cherry, 4 Pack)",7127UKQAtqL.jpg,2.47,1.244154593958768,0.056136363636363644
44837,37.8,364,61,4,0,8,0,4.967213114754099,0,0,0,0,0,0,Ounce,Prince of Peace® Instant Ginger Honey Crystals 30 Sachets 19oz,71-jlRUDgqL.jpg,14.29,2.727199019940971,0.37804232804232807
158798,360.0,540,85,3,1,12,0,5.352941176470588,1,1,1,1,0,1,Count,"Wrigley'S Skittles Fruit Candy, 36 Count (10 Pack) (Pack of 10)",71yPnpUPiCL.jpg,47.6,3.883623530906448,0.1322222222222222
33825,24.0,319,49,0,1,2,0,5.510204081632653,0,1,0,1,0,0,Count,All Natural Coconut Juice; Pulp Free,81zuSAl9RTL.jpg,11.99,2.5641798306825083,0.4995833333333333
252683,0.54,631,90,5,0,12,1,6.011111111111111,0,0,0,0,1,0,Ounce,"MONISTAT 3-Dose Yeast Infection Treatment For Women, 3 Prefilled Cream Applicators",612hcAjzvjL.jpg,15.745,2.818099706246168,29.157407407407405
251279,7.0,592,100,4,1,19,0,4.92,1,1,0,0,0,0,count,"Crystal Light Sweet Tea Drink Mix, 12-Quart 1.56-Ounce Box (Pack Of 7)",91hzbKk77SL.jpg,2.96,1.3762440252663892,0.4228571428571429
250847,28.0,93,17,0,0,4,0,4.470588235294118,0,0,1,0,0,0,Ounce,"Alpen Muesli Cereal, No Sugar Added, 14 Ounce (Pack of 2)",61ZiqFtcSyL.jpg,25.425,3.2743105317563015,0.9080357142857143
137520,2.0,1754,317,7,1,20,8,4.533123028391167,1,1,1,0,0,0,Count,"Yopokki Instant Tteokbokki Pack (Sweet Mild Spicy, Pack of 2) Korean Street food with sweet and moderately spicy sauce Topokki Rice Cake - Quick & Easy to Prepare",61k6CVPOjqL.jpg,18.99,2.995232148512309,9.495
233683,16.0,82,13,1,0,3,0,5.3076923076923075,0,0,0,0,0,0,Ounce,Sesame Sticks 16oz,71iFySycynL.jpg,10.2,2.4159137783010487,0.6375
172622,1.0,78,14,0,0,4,0,4.571428571428571,0,0,0,0,0,0,Count,Roland Artichoke Quarters 88 Oz (Pack Of 6),61jdwQuXtgL.jpg,91.26,4.524610678129674,91.26
160475,9.56,804,141,6,0,12,0,4.702127659574468,0,0,1,0,0,0,Ounce,"Knorr Mi Arroz Rice Seasoning Mix Add Authentic Flavor To Any Dish Rojo/Red Delicious Homemade Flavor in Our Seasonings 2.39 oz, 4 Count",81GNUBzHTvL.jpg,1.48,0.9082585601768908,0.15481171548117154
117723,1.27,1925,296,5,1,13,2,5.503378378378378,0,0,1,1,1,1,Ounce,Frontier Co-op Organic Cut and Sifted Comfrey Leaf 1.27oz,71QeqFc6qpL.jpg,4.755,1.7500690421738458,3.7440944881889764
287343,16.0,266,45,3,0,6,0,4.911111111111111,0,0,0,0,0,0,Ounce,"Post Bran Flakes Cereal, 16 oz",71vVbfVBWfL.jpg,8.66,2.2679936482244267,0.54125
118001,0.1411,3423,546,5,1,13,0,5.269230769230769,1,1,0,1,0,1,Ounce,"O'Creme Edible Cocktail Glitter – 4 Grams Edible Glitter for Drinks – Food-Grade Edible Brew Drink for Cocktails, Champagne, Water, Wine, Garnish – Vegan, Gluten-Free – Kosher Cocktail Glitter – Black",71xjVzKcJRL.jpg,11.57,2.531313022602156,81.99858256555635
210889,40.2,1267,204,5,1,17,15,5.21078431372549,0,1,0,1,0,0,Ounce,"Season Yellowfin Tuna Fillets in Spring Water - Wild Caught, Hand-Packed in Glass Jars, 16g of Protein per Serving, Premium Quality - 6.7 Oz (Pack of 6)",81jsOCG4nYL.jpg,39.48,3.70080802497921,0.9820895522388058
274331,12.0,1049,165,5,1,11,8,5.357575757575757,1,0,1,1,0,0,Ounce,KOOPS MUSTARD YELLOW ORG 12 OZ,717C1pl-L6L.jpg,4.46,1.6974487897568136,0.37166666666666665
186999,5.5,985,160,5,0,11,0,5.15625,1,0,1,1,0,0,Ounce,"Simple Mills Almond Flour Crunchy Cookies, Cinnamon - Gluten Free, Vegan, Healthy Snacks, Made with Organic Coconut Oil, 5.5 Ounce (Pack of 1)",7126okSH8US.jpg,34.14,3.559340082758951,6.207272727272727
206632,1.0,2356,379,5,1,19,9,5.216358839050132,0,1,0,0,0,0,Count,Home Brew Ohio Red Malt Caramel 15L Grain 5lb,91jYo6kGm7L.jpg,19.99,3.0440461338325417,19.99
200923,8.0,1328,231,4,1,7,0,4.748917748917749,0,0,1,0,0,0,Ounce,"Oasis Supply Sugar-Free, Zero Calorie Snow Cone Syrup With Easy Pour Spout - 8 Ounce Grape",31A9XRolMNL.jpg,9.99,2.39698576841553,1.24875
73530,132.0,1435,248,6,0,15,15,4.786290322580645,1,1,1,1,1,0,Fl Oz,"Premier Protein High Protein Shake, Chocolate, Vanilla and Strawberry Cream Variety pack, 11 Fl oz. 4 of each flavor (12 Pack) in The Award Box",81-wdKEL6mL.jpg,40.0,3.713572066704308,0.30303030303030304
101720,1.0,73,13,0,0,3,0,4.615384615384615,0,0,0,0,0,0,Count,Yellow Cling Diced Peaches (Pack of 2),51DY+Zd5j5L.jpg,21.53,3.114847754444153,21.53
142155,12.0,2287,377,5,1,22,1,5.06631299734748,0,1,1,1,0,1,Ounce,"Butterscotch Rooibos Tea (Loose) (4 oz, ZIN: 529912) - 3 Pack",81QyvJnKiKL.jpg,50.13,3.934371409091908,4.1775
281539,50.0,896,163,6,0,10,7,4.4969325153374236,0,1,1,0,0,1,Count,Harney & Sons Earl Grey Tea - 50 Individually Wrapped Tea Bags - Black Tea with Bergamot,51T-Rscl23L.jpg,14.45,2.7376090033437546,0.289
67248,7.0,987,162,5,1,10,0,5.092592592592593,1,0,0,0,0,1,Ounce,"Sweetzo 20 Mini Packs of Assorted Flavor Jelly Beans, Individually Bagged Easter Egg Fillers, Bulk Chewy Candy",81QbAlhGsNL.jpg,14.99,2.771963526845863,2.1414285714285715
